ISIN,conId,Symbol,Currency,Status,Rows,FirstDate,LastDate,Error
IE00B5MTZM66,69881847,SC05,EUR,FAILED,0,,,Timeout
IE00B5NLX835,77918705,SC0P,EUR,FAILED,0,,,Timeout
IE00B5V94313,107113284,IS0L,EUR,FAILED,0,,,Timeout
IE00B5VX7566,73878085,HMJP,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B5WHFQ43,78999116,CMX1,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B5ZR2157,83408956,PJS1,EUR,OK,1277,2019-01-02,2023-12-29,
IE00B60SWW18,75057361,SC0C,EUR,FAILED,0,,,Timeout
IE00B60SWX25,77840558,SC0D,EUR,OK,1277,2019-01-02,2023-12-29,
IE00B60SX170,77956635,SC0H,EUR,FAILED,0,,,Timeout
IE00B60SX287,78611904,SC0I,EUR,FAILED,0,,,Timeout
IE00B60SX394,78040801,SC0J,EUR,OK,1276,2019-01-02,2023-12-29,
IE00B60SX402,74992103,SC0K,EUR,FAILED,0,,,Timeout
IE00B652H904,98297448,SEDY,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B66F4759,78720201,SHYG,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B67B7N93,175394975,MINT,EUR,OK,1273,2019-01-02,2023-12-29,
IE00B6QGFW01,103758174,IGEA,USD,OK,1261,2019-01-02,2023-12-29,
IE00B6R51Z18,94435148,SPOG,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B6R52036,94435142,IAUP,USD,OK,1261,2019-01-02,2023-12-29,
IE00B6R52259,96155573,SSAC,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B6S2Z822,103512835,SPYG,EUR,OK,1272,2019-01-02,2023-12-29,
IE00B6SPMN59,118059551,MVUS,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B6YX5B26,95933641,SPYV,EUR,OK,1272,2019-01-02,2023-12-29,
IE00B6YX5C33,104754270,SPY5,EUR,OK,1282,2019-01-02,2023-12-29,
IE00B6YX5D40,95933644,SPYD,EUR,OK,1272,2019-01-02,2023-12-29,
IE00B6YX5F63,97497195,SYB3,EUR,OK,1272,2019-01-02,2023-12-29,
IE00B6YX5K17,107485984,GLTS,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B6YX5L24,107442861,SYBL,EUR,OK,1272,2019-01-02,2023-12-29,
IE00B6YX5M31,101894590,SYBJ,EUR,OK,1272,2019-01-02,2023-12-29,
IE00B7452L46,103556427,SPYF,EUR,OK,1272,2019-01-02,2023-12-29,
IE00B74DQ490,116975453,HYLD,USD,OK,1261,2019-01-02,2023-12-29,
IE00B77D4428,108166166,UBU3,EUR,FAILED,0,,,Timeout
IE00B78JSG98,108166172,UBU5,EUR,FAILED,0,,,Timeout
IE00B7K93397,108166186,UBU9,EUR,OK,1282,2019-01-02,2023-12-29,
IE00B7KMNP07,121329938,UBUD,EUR,OK,1272,2019-01-02,2023-12-29,
IE00B7KQ7B66,108166176,UBU7,EUR,OK,1282,2019-01-02,2023-12-29,
IE00B7LW6Y90,107113294,IS0M,EUR,OK,1271,2019-01-02,2023-12-29,
IE00B7WK2W23,114584777,AJEUAS,USD,OK,1259,2019-01-03,2023-12-29,
IE00B802KR88,115125886,USLV,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B810Q511,107968713,VUKE,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B87G8S03,115040872,IAAA,USD,OK,1261,2019-01-02,2023-12-29,
IE00B87RLX93,127263859,IS3B,EUR,FAILED,0,,,Timeout
IE00B8CJW150,127797713,MLPD,USD,OK,1261,2019-01-02,2023-12-29,
IE00B8GF1M35,116436376,GBRE,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B8KQN827,118017864,3EC,EUR,FAILED,0,,,Timeout
IE00B8X9NW27,125640451,FEX,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B910VR50,121506746,ZPRE,EUR,OK,1270,2019-01-02,2023-12-29,
IE00B91XRN20,118938255,PRTA,USD,OK,1258,2019-01-02,2023-12-29,
IE00B95PGT31,128357281,VJPN,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B979GK47,381154141,SPPD,EUR,OK,1103,2019-08-30,2023-12-29,
IE00B99FL386,134813166,SYBK,EUR,OK,1272,2019-01-02,2023-12-29,
IE00B9CQXS71,127707436,ZPRG,EUR,OK,1272,2019-01-02,2023-12-29,
IE00B9KNR336,127707442,ZPRA,EUR,OK,1272,2019-01-02,2023-12-29,
IE00B9M6SJ31,130339622,IBCQ,EUR,OK,1274,2019-01-02,2023-12-29,
IE00B9MRHC27,135544991,XDN0,GBP,OK,1261,2019-01-02,2023-12-29,
IE00B9MRJJ36,143130772,XDGM,EUR,FAILED,0,,,Timeout
IE00BBQ2W338,135536490,HMAD,USD,OK,1261,2019-01-02,2023-12-29,
IE00BC7GZJ81,133909432,SYBW,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BC7GZW19,133909431,SYBD,EUR,FAILED,0,,,Timeout
IE00BC7GZX26,133909437,SYBF,EUR,FAILED,0,,,Timeout
IE00BCBJF711,144306835,SUKC,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BCBJG560,139185348,ZPRS,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BCHWNQ94,312425364,XDWY,EUR,FAILED,0,,,Timeout
IE00BCHWNS19,289088576,XUEN,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BCHWNT26,289088581,XUFN,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BCHWNW54,289088586,XUHC,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BCLWRD08,134428813,IS3H,EUR,FAILED,0,,,Timeout
IE00BCLWRF22,134428807,IS3G,EUR,FAILED,0,,,Timeout
IE00BCRY5Y77,136370284,IGSD,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BCRY6227,136370301,ERNU,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BD09HK61,804727484,KDR,GBP,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: KDR@SMART Trades
IE00BD0B9B76,332971168,OPEN,USD,OK,1261,2019-01-02,2023-12-29,
IE00BD1F4K20,252016184,IUSF,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BD1F4L37,252016154,IUQF,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BD1F4M44,252016212,IUVL,USD,OK,1261,2019-01-02,2023-12-29,
IE00BD1F4N50,252016119,IUMF,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BD1RP616,281402721,BIRG,EUR,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:BEST queries are not supported for this contract
IE00BD3V0B10,319014357,BNKS,USD,OK,1261,2019-01-02,2023-12-29,
IE00BD45KH83,310169235,EIMU,USD,OK,1261,2019-01-02,2023-12-29,
IE00BD4DX952,228986014,XQUA,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BD4DXB77,284937804,XQUE,EUR,FAILED,0,,,Timeout
IE00BD4TXV59,370521591,UETW,EUR,OK,1162,2019-06-11,2023-12-29,
IE00BD64C665,154467541,MCON,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BD6JX574,292078907,GLV,EUR,OK,1261,2019-01-02,2023-12-29,
IE00BD845X29,252066451,ADNT,USD,OK,1258,2019-01-02,2023-12-29,
IE00BD8D5G25,292402804,EUHA,EUR,FAILED,0,,,Timeout
IE00BD8D5H32,292400868,EUHI,EUR,FAILED,0,,,Timeout
IE00BD9MMD49,321100363,JU13,USD,OK,1261,2019-01-02,2023-12-29,
IE00BD9MMF62,321100373,JEST,EUR,OK,1263,2019-01-02,2023-12-29,
IE00BDB6Q211,217947850,WTY,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BDBRDM35,297482853,EUNA,EUR,OK,1276,2019-01-02,2023-12-29,
IE00BDBRT036,269648511,QCLU,USD,FAILED,0,,,Timeout
IE00BDC5DG00,241964088,KMR,EUR,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SWB STK
IE00BDD48R20,319091822,VUSC,CHF,OK,1260,2019-01-03,2023-12-29,
IE00BDDRDY39,337480295,JMBE,EUR,OK,1262,2019-01-02,2023-12-29,
IE00BDDRF478,333832060,IUCM,USD,OK,1261,2019-01-02,2023-12-29,
IE00BDDRF700,336636534,ITEK,USD,OK,1261,2019-01-02,2023-12-29,
IE00BDFBTQ78,314838726,GDIG,USD,OK,1261,2019-01-02,2023-12-29,
IE00BDFC6G93,308156500,JPBM,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BDFL4P12,282849243,COMM,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BDGN9Z19,255450953,XMVE,EUR,FAILED,0,,,Timeout
IE00BDGV0415,396313012,USFMA,USD,OK,1015,2019-12-20,2023-12-29,
IE00BDQYWQ65,273240233,TIP5,USD,OK,1261,2019-01-02,2023-12-29,
IE00BDQZ5152,274242373,ICBU,USD,OK,1261,2019-01-02,2023-12-29,
IE00BDR5HM97,306888987,XUHY,USD,OK,1261,2019-01-02,2023-12-29,
IE00BDT6FP91,319355752,SPF1,EUR,OK,1274,2019-01-02,2023-12-29,
IE00BDZVH966,309787188,IBC5,EUR,FAILED,0,,,Timeout
IE00BDZZTM54,292495497,SUWS,USD,OK,1261,2019-01-02,2023-12-29,
IE00BF0BCP69,281977188,BCOG,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BF0H7608,304021392,BIOT,USD,OK,1261,2019-01-02,2023-12-29,
IE00BF0L3536,298909547,A5G,EUR,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:BEST queries are not supported for this contract
IE00BF0M6N54,304021390,ECOG,GBP,FAILED,0,,,Timeout
IE00BF11F458,285338019,SXRR,EUR,FAILED,0,,,Timeout
IE00BF1B7389,385820029,SPP1,EUR,FAILED,0,,,Timeout
IE00BF1QPL78,307963541,SPFE,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BF2B0K52,292830251,FREM,USD,OK,1261,2019-01-02,2023-12-29,
IE00BF2B0L69,288530470,FLXD,EUR,FAILED,0,,,Timeout
IE00BF2B0M76,288530476,FLXX,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BF2B0P08,288530506,FLXU,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BF2FN869,359784964,TRDE,EUR,FAILED,0,,,Timeout
IE00BF2NR112,283831724,GRP,EUR,OK,1261,2019-01-02,2023-12-29,
IE00BF3N7094,290399221,HIGH,EUR,OK,1261,2019-01-02,2023-12-29,
IE00BF4G6Y48,337480276,JREG,USD,OK,1261,2019-01-02,2023-12-29,
IE00BF4G6Z54,345526523,JREM,USD,OK,1260,2019-01-03,2023-12-29,
IE00BF4G7076,337480286,JURE,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BF4G7183,337480271,JREE,EUR,OK,1261,2019-01-02,2023-12-29,
IE00BF4RFH31,312425374,WLDS,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BF4TWC33,355191857,META,USD,OK,1221,2019-02-27,2023-12-29,
IE00BF51K025,296460357,PUIG,USD,OK,1261,2019-01-02,2023-12-29,
IE00BF51K249,296562812,PSFE,EUR,FAILED,0,,,Timeout
IE00BF59RV63,345526528,JRUB,USD,OK,1261,2019-01-02,2023-12-29,
IE00BF59RX87,345526513,JRBE,GBP,OK,1260,2019-01-03,2023-12-29,
IE00BF5GB717,324057138,EFRN,EUR,OK,1261,2019-01-02,2023-12-29,
IE00BF8J5974,310284838,XYLD,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BF92LV92,319647872,5HEE,EUR,FAILED,0,,,Timeout
IE00BFMKQ930,341199669,XYLE,EUR,FAILED,0,,,Timeout
IE00BFMNHK08,317462895,XZEU,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BFMNPS42,317612409,XZMU,EUR,FAILED,0,,,Timeout
IE00BFMXXD54,366244330,VUAG,GBP,OK,1168,2019-05-16,2023-12-29,
IE00BFMXYX26,385044589,VJPB,GBP,OK,1075,2019-09-26,2023-12-29,
IE00BFMXYY33,495899621,VJPE,EUR,FAILED,0,,,Timeout
IE00BFNM3B99,338706004,SAUM,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BFNM3C07,338706001,SMUD,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BFNM3D14,338706011,SAEU,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BFNM3F38,338706014,SDUE,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BFNM3G45,338706024,SASU,USD,OK,1261,2019-01-02,2023-12-29,
IE00BFNM3H51,338706029,SDUS,USD,OK,1261,2019-01-02,2023-12-29,
IE00BFNM3K80,338706038,SDWD,USD,OK,1261,2019-01-02,2023-12-29,
IE00BFNM3L97,338706018,SAJP,USD,OK,1261,2019-01-02,2023-12-29,
IE00BFNM3M05,338706023,SDJP,USD,OK,1261,2019-01-02,2023-12-29,
IE00BFNM3N12,338705999,SEDM,USD,OK,1261,2019-01-02,2023-12-29,
IE00BFNM3P36,338705994,SAEM,USD,OK,1261,2019-01-02,2023-12-29,
IE00BFRT3W74,138438437,ALLE,USD,OK,1258,2019-01-02,2023-12-29,
IE00BFTWP510,146559525,ZPRL,EUR,OK,1270,2019-01-02,2023-12-29,
IE00BFWFPX50,329905539,SXLC,USD,OK,1261,2019-01-02,2023-12-29,
IE00BFWFPY67,336523278,EMDA,CHF,OK,1260,2019-01-03,2023-12-29,
IE00BFWXDV39,335610847,FLQA,USD,OK,1261,2019-01-02,2023-12-29,
IE00BFWXDX52,323799641,FLUC,USD,OK,1261,2019-01-02,2023-12-29,
IE00BFWXDY69,323799635,FVSH,EUR,FAILED,0,,,Timeout
IE00BFXR5V83,341504697,LGEU,EUR,OK,1260,2019-01-02,2023-12-29,
IE00BFXYHY63,436954464,OM3M,EUR,FAILED,0,,,Timeout
IE00BFY0GT14,355718463,SWRD,USD,OK,1217,2019-03-05,2023-12-29,
IE00BFYN8Y92,336198603,EMQQ,USD,OK,1261,2019-01-02,2023-12-29,
IE00BFZPF322,322967591,AT1,USD,OK,1261,2019-01-02,2023-12-29,
IE00BFZPF439,324057129,XAT1,EUR,OK,1273,2019-01-02,2023-12-29,
IE00BG04M077,316541323,XD9E,EUR,FAILED,0,,,Timeout
IE00BG0J4841,340042773,SHLD,USD,OK,1261,2019-01-02,2023-12-29,
IE00BG0J4C88,332971164,LOCK,USD,OK,1261,2019-01-02,2023-12-29,
IE00BG0NY640,351520609,ICFP,EUR,FAILED,0,,,Timeout
IE00BG0SKF03,345371793,EMVL,USD,OK,1261,2019-01-02,2023-12-29,
IE00BG11HV38,356579900,EEWD,USD,OK,1211,2019-03-13,2023-12-29,
IE00BG143G97,326175796,VGER,CHF,FAILED,0,,,Timeout
IE00BG36TC12,316800634,XZMJ,USD,OK,1261,2019-01-02,2023-12-29,
IE00BG370F43,387860645,XZEM,EUR,OK,1069,2019-10-21,2023-12-29,
IE00BG47KB92,371588182,VAGE,EUR,OK,1155,2019-06-20,2023-12-29,
IE00BG47KH54,371588179,VAGF,EUR,OK,1155,2019-06-20,2023-12-29,
IE00BG5QQ390,376830776,IU0E,EUR,OK,1127,2019-08-05,2023-12-29,
IE00BGBN6P67,356425940,BCHN,USD,OK,1212,2019-03-12,2023-12-29,
IE00BGDPWV87,352548911,AYEP,EUR,FAILED,0,,,Timeout
IE00BGDQ0L74,352913633,IPRE,EUR,OK,1249,2019-02-08,2023-12-29,
IE00BGDQ0T50,352443910,SEMD,USD,OK,1232,2019-02-06,2023-12-29,
IE00BGDQ0V72,352443913,SUJD,USD,OK,1240,2019-02-06,2023-12-29,Timeout
IE00BGHQ0G80,145122151,XMAW,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BGJWWT11,381624559,EIB7,EUR,FAILED,0,,,Timeout
IE00BGJWWV33,381624554,EIB5,EUR,FAILED,0,,,Timeout
IE00BGJWWW40,381624561,EIBX,EUR,FAILED,0,,,Timeout
IE00BGJWWX56,381624564,EIBB,EUR,FAILED,0,,,Timeout
IE00BGJWWY63,381624549,EIB3,EUR,OK,1104,2019-09-03,2023-12-29,
IE00BGJWX091,341199664,XDPD,EUR,FAILED,0,,,Timeout
IE00BGPP6473,361086253,CBUE,EUR,FAILED,0,,,Timeout
IE00BGPP6697,394126588,IBB1,EUR,OK,1040,2019-12-05,2023-12-29,
IE00BGQYRQ28,289088573,XUCS,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BGQYRR35,289088568,XUCD,EUR,FAILED,0,,,Timeout
IE00BGQYRS42,289088591,XUTC,EUR,FAILED,0,,,Timeout
IE00BGR7L912,354802217,IBTU,USD,OK,1223,2019-02-25,2023-12-29,
IE00BGV5VM45,349971245,XUEK,GBP,FAILED,0,,,Timeout
IE00BGV5VN51,352446357,XAIX,EUR,FAILED,0,,,Timeout
IE00BGV5VR99,352446362,XMOV,EUR,FAILED,0,,,Timeout
IE00BGYWFK87,354532802,VCPA,GBP,OK,1225,2019-02-21,2023-12-29,
IE00BGYWFL94,482628314,VDCE,EUR,OK,695,2021-04-16,2023-12-29,
IE00BGYWT403,354532782,VECA,GBP,OK,1225,2019-02-21,2023-12-29,
IE00BH04GL39,354532784,VETA,GBP,OK,1225,2019-02-21,2023-12-29,
IE00BH361H73,144342787,XDND,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BH4GPZ28,393975471,SPPY,EUR,FAILED,0,,,Timeout
IE00BH4GR342,387721980,GLRA,USD,FAILED,0,,,Timeout
IE00BHJYDV33,371376883,DEAM,EUR,OK,1161,2019-06-18,2023-12-29,
IE00BHXMHK04,360724568,S5SD,GBP,OK,1189,2019-04-12,2023-12-29,
IE00BHXMHQ65,360361930,S5SG,EUR,OK,1203,2019-04-10,2023-12-29,
IE00BHZPHZ28,356579885,EMUD,GBP,OK,1211,2019-03-13,2023-12-29,
IE00BHZPJ015,364341757,EDM4,EUR,OK,1188,2019-05-06,2023-12-29,
IE00BHZPJ239,392849669,EDM2,USD,FAILED,0,,,Timeout
IE00BHZPJ346,356579894,EEJD,USD,OK,1211,2019-03-13,2023-12-29,
IE00BHZPJ452,364341776,EDMJ,USD,FAILED,0,,,Timeout
IE00BHZPJ569,364341798,EDMW,USD,FAILED,0,,,Timeout
IE00BHZPJ676,356579891,EEUD,GBP,OK,1211,2019-03-13,2023-12-29,
IE00BHZPJ783,364341761,EDM6,EUR,OK,1176,2019-05-06,2023-12-29,
IE00BHZPJ908,364341786,EDMU,USD,FAILED,0,,,Timeout
IE00BHZRQY00,370361664,FLXB,EUR,OK,368,2022-08-01,2023-12-29,
IE00BHZRQZ17,373117639,FLXI,USD,FAILED,0,,,Timeout
IE00BHZRR030,370361674,FLXK,EUR,FAILED,0,,,Timeout
IE00BHZRR147,370361669,FLXC,EUR,FAILED,0,,,Timeout
IE00BHZRR253,363739630,FLRG,EUR,FAILED,0,,,Timeout
IE00BJ06C044,516337063,JRUD,USD,FAILED,0,,,Timeout
IE00BJ06C937,395082716,JMAB,GBP,FAILED,0,,,Timeout
IE00BJ0KDQ92,162174752,XDWD,USD,OK,1261,2019-01-02,2023-12-29,
IE00BJ0KDR00,152925421,XD9U,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BJ38QD84,159054547,ZPRR,EUR,OK,1282,2019-01-02,2023-12-29,
IE00BJ5CNR11,385044554,GSLC,USD,OK,1074,2019-09-27,2023-12-29,
IE00BJ5FQX74,374775485,0NR,EUR,FAILED,0,,,Timeout
IE00BJ5JNY98,401329546,WITS,USD,FAILED,0,,,Timeout
IE00BJ5JNZ06,396306879,WHCS,USD,OK,1033,2019-12-20,2023-12-29,
IE00BJ5JP105,403410763,WENS,USD,OK,984,2020-02-12,2023-12-29,
IE00BJ5JP212,403410753,WCDS,USD,OK,983,2020-02-12,2023-12-29,
IE00BJ5JP329,403410756,WCSS,USD,OK,983,2020-02-12,2023-12-29,
IE00BJ5JPG56,381037126,ICGA,EUR,OK,1110,2019-08-28,2023-12-29,
IE00BJ5JPH63,383599027,3SUD,EUR,OK,1096,2019-09-17,2023-12-29,
IE00BJ5JPJ87,363412742,IKSD,USD,OK,1178,2019-05-01,2023-12-29,
IE00BJGWQN72,382181573,KLWD,GBP,OK,1089,2019-09-06,2023-12-29,
IE00BJK3WF00,374674780,BBLL,GBP,OK,1125,2019-07-17,2023-12-29,
IE00BJK9H753,360360454,BBUS,USD,OK,1190,2019-04-11,2023-12-29,
IE00BJK9HD13,364341727,BBEG,EUR,OK,1177,2019-05-07,2023-12-29,
IE00BJK9HH50,364341746,BBTR,USD,OK,1175,2019-05-07,2023-12-29,
IE00BJL36X53,381154136,ZPR6,EUR,FAILED,0,,,Timeout
IE00BJQRDK83,371245708,ESGG,GBP,OK,1080,2019-09-19,2023-12-29,
IE00BJQRDM08,371245705,ESGU,USD,OK,1146,2019-06-18,2023-12-29,
IE00BJQRDN15,376812894,IQSA,USD,OK,1080,2019-09-19,2023-12-29,
IE00BJQRDP39,402333206,IQSE,EUR,FAILED,0,,,Timeout
IE00BJRCLL96,374674789,JPLG,GBP,OK,1125,2019-07-17,2023-12-29,
IE00BJSFQW37,421350007,36B7,EUR,FAILED,0,,,Timeout
IE00BJSFR200,373910253,HYLE,EUR,OK,1149,2019-07-04,2023-12-29,
IE00BJXRZJ40,404125412,CYBP,GBP,OK,976,2020-02-17,2023-12-29,
IE00BJZ2DC62,187655599,XRSM,EUR,FAILED,0,,,Timeout
IE00BJZ2DD79,187655594,XRS2,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BK1PV551,190596875,XDWL,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BK5BC891,373511738,GLUG,USD,FAILED,0,,,Timeout
IE00BK5BCD43,373511728,AIAG,GBP,FAILED,0,,,Timeout
IE00BK5BQT80,375855565,VWRP,GBP,FAILED,0,,,Timeout
IE00BK5BQW10,375855599,VNRA,USD,OK,1119,2019-07-25,2023-12-29,
IE00BK5BQX27,375855580,VEUA,GBP,OK,1119,2019-07-25,2023-12-29,
IE00BK5BQY34,375855589,VERG,GBP,OK,1119,2019-07-25,2023-12-29,
IE00BK5BQZ41,385044574,VDPG,GBP,OK,1075,2019-09-26,2023-12-29,
IE00BK5BR733,385044583,VFEA,USD,OK,1075,2019-09-26,2023-12-29,
IE00BK5H8015,385818280,ZPDX,EUR,FAILED,0,,,Timeout
IE00BK8JH525,392294736,SPFD,EUR,FAILED,0,,,Timeout
IE00BK95B138,603512456,SNA2,EUR,FAILED,0,,,Timeout
IE00BK9ZQ967,406709270,TT,USD,OK,1258,2019-01-02,2023-12-29,
IE00BKBF6H24,393119102,IWLE,EUR,OK,1047,2019-11-26,2023-12-29,
IE00BKLF1R75,406726591,CHRG,GBP,OK,966,2020-03-02,2023-12-29,
IE00BKLWY790,395082730,RIUS,USD,OK,1022,2019-12-10,2023-12-29,
IE00BKM4H197,154580110,CEMG,USD,OK,1261,2019-01-02,2023-12-29,
IE00BKM4H312,154580157,QDIV,USD,OK,1261,2019-01-02,2023-12-29,
IE00BKTLJB70,473273522,CT2B,GBP,OK,717,2021-02-24,2023-12-29,
IE00BKTLJC87,407935209,CISB,USD,OK,966,2020-03-06,2023-12-29,
IE00BKVD2N49,491932113,STX,USD,OK,1258,2019-01-02,2023-12-29,
IE00BKWD3743,591324044,TREL,USD,OK,303,2022-10-18,2023-12-29,
IE00BKWQ0K51,173940919,STK,EUR,OK,1282,2019-01-02,2023-12-29,
IE00BKWQ0L68,173940928,STP,EUR,OK,1282,2019-01-02,2023-12-29,
IE00BKWQ0M75,173940933,SMC,EUR,OK,1282,2019-01-02,2023-12-29,
IE00BKX55Q28,168731687,VMID,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BKX55R35,168731733,VNRT,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BKX55S42,168731699,VERX,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BKYC3F77,393980406,3UF,EUR,OK,1033,2019-12-06,2023-12-29,
IE00BL25JL35,167234536,XDEQ,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BL25JM42,167234541,XDEV,EUR,FAILED,0,,,Timeout
IE00BL25JN58,167234530,XDEB,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BL25JP72,167234535,XDEM,EUR,FAILED,0,,,Timeout
IE00BLCHJ534,524663337,PAVE,USD,OK,540,2021-11-05,2023-12-29,
IE00BLLZQ805,473275592,MAGR,EUR,FAILED,0,,,Timeout
IE00BLLZQS08,559712890,MODR,EUR,FAILED,0,,,Timeout
IE00BLNMYC90,163606923,XDEW,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BLNN3691,156106251,0WE,EUR,FAILED,0,,,Timeout
IE00BLP1HW54,414366114,AON,USD,OK,1258,2019-01-02,2023-12-29,
IE00BLP53M98,559712895,MACV,EUR,FAILED,0,,,Timeout
IE00BLP58571,153453487,IR5B,EUR,FAILED,0,,,Timeout
IE00BLRB0242,474500159,GCLE,USD,OK,712,2021-03-03,2023-12-29,
IE00BLRPQH31,443370596,FOGB,GBP,OK,838,2020-09-03,2023-12-29,
IE00BLRPRF81,466848848,EMUS,USD,OK,741,2021-01-21,2023-12-29,
IE00BLS09M33,153068487,PNR,USD,OK,1258,2019-01-02,2023-12-29,
IE00BLSNMW37,172102369,SBUY,GBP,OK,1261,2019-01-02,2023-12-29,
IE00BM67HK77,227263992,XDWH,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BM67HL84,227264014,XDWF,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BM67HM91,227263991,XDW0,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BM67HN09,227264011,XDWS,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BM67HP23,227264001,XDWC,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BM67HQ30,227264026,XDWU,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BM67HR47,227264021,XWTS,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BM67HS53,227264016,XDWM,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BM67HT60,227264004,XDWT,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BM67HV82,227263997,XDWI,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BM67HW99,187655601,XDPE,EUR,OK,1272,2019-01-02,2023-12-29,
IE00BM8QRZ79,506611074,RAYS,GBP,OK,604,2021-08-06,2023-12-29,
IE00BM9TSP27,509872722,XSOP,GBP,OK,592,2021-08-24,2023-12-29,
IE00BMDBMN04,480510839,GRON,EUR,OK,703,2021-04-06,2023-12-29,
IE00BMDKNW35,489870229,DAGB,GBP,OK,668,2021-05-07,2023-12-29,
IE00BMFKG444,468054821,XNAQ,GBP,OK,735,2021-01-29,2023-12-29,
IE00BMP3HG27,167908611,UBUM,EUR,FAILED,0,,,Timeout
IE00BMVB5L14,459873554,V20D,EUR,OK,779,2020-12-11,2023-12-29,
IE00BMVB5M21,459873559,V40A,EUR,FAILED,0,,,Timeout
IE00BMVB5N38,459873560,V40D,EUR,FAILED,0,,,Timeout
IE00BMVB5P51,459873565,V60A,EUR,FAILED,0,,,Timeout
IE00BMVB5R75,459873572,VNGA80,EUR,OK,778,2020-12-11,2023-12-29,
IE00BMW3QX54,171977878,ROBG,GBP,FAILED,0,,,Timeout
IE00BMW42074,456674953,ESIS,GBP,OK,780,2020-11-24,2023-12-29,
IE00BMW42181,456674967,ESIH,GBP,FAILED,0,,,Timeout
IE00BMW42306,456674962,ESIF,GBP,OK,780,2020-11-24,2023-12-29,
IE00BMW42413,456674968,ESIT,GBP,FAILED,0,,,Timeout
IE00BMW42520,492119782,ESIN,EUR,OK,671,2021-05-20,2023-12-29,
IE00BMWXKN31,459539788,HSTC,GBP,OK,767,2020-12-11,2023-12-29,
