key,conId,ISIN,Symbol,Currency,FirstDate,LastDate,Rows
23081810,23081810,HK0008011667,TH3B,EUR,2019-01-02,2023-12-29,1276
402623091,402623091,HK0012000102,HLD,EUR,2020-02-05,2023-12-29,1001
376420414,376420414,HK0019000162,SWI,EUR,2019-07-31,2023-12-29,1130
244149629,244149629,HK0023000190,BKEAF,USD,2019-01-02,2023-12-29,1256
104099535,104099535,HK0027032686,KW9A,EUR,2019-01-02,2023-12-29,1272
603519512,603519512,HK0045000319,HSG,EUR,2022-12-16,2023-12-29,265
603525843,603525843,HK0066009694,MRI,EUR,2022-12-16,2023-12-29,265
603497330,603497330,HK0083000502,SNO,EUR,2022-12-16,2023-12-29,265
603518304,603518304,HK0087000532,SWI1,EUR,2022-12-16,2023-12-29,265
449340578,449340578,HK0101000591,AOP,EUR,2020-10-13,2023-12-29,826
603514140,603514140,HK0144000764,CPM,EUR,2022-12-16,2023-12-29,265
603513320,603513320,HK0200030994,MX7A,EUR,2022-12-16,2023-12-29,265
436522744,436522744,HK0257001336,CNE,EUR,2020-07-27,2023-12-29,878
449340584,449340584,HK0267001375,CPF,EUR,2020-10-13,2023-12-29,823
100292897,100292897,HK0270001396,GUG,EUR,2019-01-02,2023-12-29,1272
100759826,100759826,HK0285041858,4BY,EUR,2019-01-02,2023-12-29,1272
603525452,603525452,HK0291001490,CHK,EUR,2023-07-03,2023-12-29,128
29873748,29873748,HK0293001514,CTY,EUR,2019-01-02,2023-12-29,1273
43654293,43654293,HK0308001558,CTVIF,USD,2019-01-02,2023-12-29,1254
463054981,463054981,HK0363006039,SGI,EUR,2021-01-04,2023-12-29,771
165092219,165092219,HK0388045442,HK2C,EUR,2023-07-06,2023-12-29,125
603521734,603521734,HK0392044647,BJEB,EUR,2022-12-16,2023-12-29,265
603508737,603508737,HK0440001847,DSR,EUR,2022-12-16,2023-12-29,265
603522957,603522957,HK0639031506,FU7,EUR,2022-12-16,2023-12-29,265
105468337,105468337,HK0656038673,FNI,EUR,2019-01-02,2023-12-29,1272
603513885,603513885,HK0669013440,TIB1,EUR,2022-12-16,2023-12-29,265
105468340,105468340,HK0688002218,CPP,EUR,2019-01-02,2023-12-29,1272
603527604,603527604,HK0817039453,3F5,EUR,2022-12-16,2023-12-29,265
435743356,435743356,HK0823032773,L5R,EUR,2020-07-21,2023-12-29,882
603517246,603517246,HK0880043028,3MG,EUR,2022-12-16,2023-12-29,265
96136735,96136735,HK0992009065,LHL,EUR,2023-07-03,2023-12-29,128
491892282,491892282,HK1093012172,CVG1,EUR,2021-05-19,2023-12-29,676
105468347,105468347,HK1208013172,OMS1,EUR,2019-01-02,2023-12-29,1272
603520811,603520811,HK1883037637,B7O,EUR,2022-12-16,2023-12-29,265
603531815,603531815,HK2356013600,RY2,EUR,2022-12-16,2023-12-29,265
603532031,603532031,HK2380027329,HPD,EUR,2022-12-16,2023-12-29,265
96136865,96136865,HK2388011192,BOF,EUR,2019-01-02,2023-12-29,1272
603505840,603505840,HK3377040226,3SD,EUR,2022-12-16,2023-12-29,265
451697859,451697859,HK3808041546,4SK,EUR,2020-10-23,2023-12-29,818
100408481,100408481,HU0000061726,OTP,EUR,2019-01-02,2023-12-29,1276
603513851,603513851,HU0000073457,RMV1,EUR,2022-12-16,2023-12-29,265
96136885,96136885,HU0000073507,MGYB,EUR,2019-01-02,2023-12-29,1272
160120420,160120420,HU0000074844,ZWC1,EUR,2019-01-02,2023-12-29,1276
130912861,130912861,HU0000123096,RIG2,EUR,2019-01-02,2023-12-29,1272
288307443,288307443,HU0000153937,MOGB,EUR,2019-01-02,2023-12-29,1272
603519368,603519368,ID1000053705,MEF,EUR,2022-12-16,2023-12-29,265
130802194,130802194,ID1000057003,ISM,EUR,2019-01-02,2023-12-29,1276
603531238,603531238,ID1000058407,UTY,EUR,2022-12-16,2023-12-29,265
167956067,167956067,ID1000060007,D7V,EUR,2019-01-02,2023-12-29,1276
603520771,603520771,ID1000062201,IKP,EUR,2022-12-16,2023-12-29,265
603513419,603513419,ID1000066004,ASX,EUR,2022-12-16,2023-12-29,265
587796677,587796677,ID1000068604,GGG,EUR,2022-09-26,2023-12-29,325
120442261,120442261,ID1000068703,PJM,EUR,2019-01-02,2023-12-29,1276
603510233,603510233,ID1000076706,T2L,EUR,2022-12-16,2023-12-29,265
603512510,603512510,ID1000085707,OB8,EUR,2022-12-16,2023-12-29,265
603482814,603482814,ID1000086002,GH8,EUR,2023-04-19,2023-12-29,180
579523778,579523778,ID1000092703,PTQ,EUR,2022-08-16,2023-12-29,353
435747588,435747588,ID1000094006,TBA,EUR,2020-07-21,2023-12-29,882
603509157,603509157,ID1000095003,PQ9,EUR,2022-12-16,2023-12-29,265
603509319,603509319,ID1000096605,BKE1,EUR,2022-12-16,2023-12-29,265
603524567,603524567,ID1000097405,IDO1,EUR,2022-12-16,2023-12-29,265
505978988,505978988,ID1000099302,BOZA,EUR,2021-08-02,2023-12-29,621
603509879,603509879,ID1000099807,QGI,EUR,2022-12-16,2023-12-29,265
603524313,603524313,ID1000102205,HX1A,EUR,2022-12-16,2023-12-29,265
603519604,603519604,ID1000102502,E5F,EUR,2022-12-16,2023-12-29,265
603513724,603513724,ID1000103203,P5TA,EUR,2022-12-16,2023-12-29,265
603526695,603526695,ID1000104003,T9Q,EUR,2022-12-16,2023-12-29,265
603518237,603518237,ID1000106206,5M2,EUR,2022-12-16,2023-12-29,265
434063021,434063021,ID1000106602,AKTA,EUR,2020-07-14,2023-12-29,888
603512817,603512817,ID1000106800,SMS2,EUR,2022-12-16,2023-12-29,265
603531746,603531746,ID1000108103,0JM,EUR,2022-12-16,2023-12-29,265
603522811,603522811,ID1000108509,3IB,EUR,2022-12-16,2023-12-29,265
603515559,603515559,ID1000109309,XT3B,EUR,2022-12-16,2023-12-29,265
603509920,603509920,ID1000109507,BZG2,EUR,2022-12-16,2023-12-29,265
435747585,435747585,ID1000111305,A64,EUR,2020-07-21,2023-12-29,886
603509597,603509597,ID1000111602,PGB1,EUR,2022-12-16,2023-12-29,265
603515973,603515973,ID1000111800,TIH1,EUR,2022-12-16,2023-12-29,265
603516908,603516908,ID1000113202,7B7,EUR,2022-12-16,2023-12-29,265
198243891,198243891,ID1000115207,MLQ2,EUR,2019-01-02,2023-12-29,1276
603512545,603512545,ID1000115306,PUWA,EUR,2022-12-16,2023-12-29,265
603518397,603518397,ID1000116601,44H,EUR,2022-12-16,2023-12-29,265
603513771,603513771,ID1000116700,48I,EUR,2022-12-16,2023-12-29,265
603514602,603514602,ID1000116908,6TB,EUR,2022-12-16,2023-12-29,265
603530309,603530309,ID1000117005,07K,EUR,2022-12-16,2023-12-29,265
603529291,603529291,ID1000117609,BUR,EUR,2022-12-16,2023-12-29,265
603519152,603519152,ID1000117708,0CP1,EUR,2022-12-16,2023-12-29,265
603524131,603524131,ID1000118201,BYRA,EUR,2022-12-16,2023-12-29,265
603525564,603525564,ID1000122500,P04,EUR,2022-12-16,2023-12-29,265
128661345,128661345,ID1000122807,ASJA,EUR,2019-01-02,2023-12-29,1276
603515300,603515300,ID1000129000,TCID,EUR,2022-12-16,2023-12-29,265
603524860,603524860,ID1000162001,5000000000.0,EUR,2022-12-16,2023-12-29,265
518903684,518903684,IE0000QBK8U7,TSEOQ,USD,2019-01-02,2023-12-29,1258
603482404,603482404,IE00013A2XD6,CBUQ,EUR,2022-12-16,2023-12-29,265
659764475,659764475,IE0001QF56M0,CHIN,EUR,2023-10-17,2023-12-29,52
638561572,638561572,IE0001UQQ933,GERD,EUR,2023-06-22,2023-12-29,135
15778640,15778640,IE0002424939,DCC,EUR,2022-12-15,2023-12-29,266
503836714,503836714,IE00028H9QJ8,XGUE,EUR,2021-07-21,2023-12-29,628
100813788,100813788,IE0003864109,GNC,GBP,2019-01-02,2023-12-29,1261
505002201,505002201,IE0003LFZ4U7,DOLE,USD,2021-07-30,2023-12-29,609
542125672,542125672,IE0003ZXNJY5,WOOE,EUR,2022-01-31,2023-12-29,492
798837403,798837403,IE00045C7B38,HTOO,USD,2019-01-02,2023-12-29,1020
121810224,121810224,IE0005711209,ICLR,USD,2019-01-02,2023-12-29,1258
560062321,560062321,IE0005YK6564,URNP,GBP,2022-05-09,2023-12-29,415
663577693,663577693,IE0006K7DEL9,GCOR,EUR,2023-11-02,2023-12-29,40
10368791,10368791,IE0008470928,EUN1,EUR,2019-01-02,2023-12-29,1276
10368780,10368780,IE0008471009,EUN2,EUR,2019-01-02,2023-12-29,1286
668159979,668159979,IE0008TKP6O7,LESU,EUR,2019-01-02,2023-12-29,1272
642689373,642689373,IE0008YN0OY8,XWEB,USD,2023-07-18,2023-12-29,116
673814708,673814708,IE000955MAJ1,KEU,EUR,2022-12-16,2023-12-29,265
504513998,504513998,IE000F472DU7,DRGE,EUR,2021-07-23,2023-12-29,626
498661851,498661851,IE000GID8VI0,GHRS,USD,2021-06-25,2023-12-29,633
725271685,725271685,IE000H3AH951,CSYZ,EUR,2020-06-30,2023-12-29,896
507487999,507487999,IE000I8KRLL9,SEC0,EUR,2021-08-11,2023-12-29,613
633694262,633694262,IE000IDLWOL4,XEWE,EUR,2023-05-26,2023-12-29,154
571643283,571643283,IE000J3F4J90,HSJS,GBP,2022-07-27,2023-12-29,360
557964615,557964615,IE000J80JTL1,FGRD,GBP,2022-04-25,2023-12-29,424
665375491,665375491,IE000MJIXFE0,WEBC,EUR,2023-11-13,2023-12-29,33
665137149,665137149,IE000N0TTJQ9,AIPT,EUR,2023-11-10,2023-12-29,34
557964621,557964621,IE000NDWFGA5,URNG,GBP,2022-04-25,2023-12-29,424
553753594,553753594,IE000NFR7C63,CTEC,USD,2022-04-04,2023-12-29,440
794909199,794909199,IE000R94NGM2,JHX,USD,2019-01-02,2023-12-29,1258
590682395,590682395,IE000RDRMSD1,BLKC,USD,2022-10-11,2023-12-29,313
617155589,617155589,IE000S9YS762,LIN,EUR,2019-01-02,2023-12-29,1270
772475191,772475191,IE000T78CHJ8,GWMO,GBP,2019-01-02,2023-12-29,1261
546952173,546952173,IE000TSML5I8,XRME,EUR,2022-02-28,2023-12-29,471
725271707,725271707,IE000XFXBGR0,CSY8,EUR,2020-06-30,2023-12-29,896
574918143,574918143,IE000XOQ9TK4,XNGS,GBP,2022-07-27,2023-12-29,360
16683050,16683050,IE0031442068,IUSA,GBP,2019-01-02,2023-12-29,1261
18706552,18706552,IE0032077012,EQQQ,EUR,2019-01-02,2023-12-29,1273
136348477,136348477,IE00B00MZ448,GFTU,GBP,2019-01-02,2023-12-29,1261
386546301,386546301,IE00B010DT83,CCR,GBP,2019-10-08,2023-12-29,1067
36773823,36773823,IE00B0M62X26,IBCI,GBP,2019-01-02,2023-12-29,1261
36773818,36773818,IE00B0M63060,IUKD,GBP,2019-01-02,2023-12-29,1261
43614368,43614368,IE00B1FZS913,IBCL,EUR,2019-01-02,2023-12-29,1284
42492938,42492938,IE00B1FZSF77,IUSP,EUR,2019-01-02,2023-12-29,1282
43490715,43490715,IE00B1TXHL60,IPRV,USD,2019-01-03,2023-12-29,1260
43490722,43490722,IE00B1TXK627,IH2O,USD,2019-01-03,2023-12-29,1260
47902015,47902015,IE00B23D8S39,6PSA,EUR,2019-01-02,2023-12-29,1286
47901998,47901998,IE00B23D9570,PEH,EUR,2019-01-02,2023-12-29,1272
68490297,68490297,IE00B23LNQ02,PSRW,GBP,2019-01-02,2023-12-29,1261
50911548,50911548,IE00B27YCF74,WOOD,USD,2019-01-03,2023-12-29,1259
59262740,59262740,IE00B2NPKV68,SEMB,GBP,2019-01-02,2023-12-29,1261
59793630,59793630,IE00B2QWCY14,ISP6,GBP,2019-01-02,2023-12-29,1261
59793640,59793640,IE00B2QWDR12,ISFE,GBP,2019-01-02,2023-12-29,1261
55250310,55250310,IE00B3B8PX14,SGIL,GBP,2019-01-02,2023-12-29,1261
68490051,68490051,IE00B3B8Q275,IUS6,EUR,2019-01-02,2023-12-29,1284
68489829,68489829,IE00B3CNHG25,AUCO,USD,2019-01-02,2023-12-29,1261
68490590,68490590,IE00B3CNHJ55,RTWO,USD,2019-01-02,2023-12-29,1261
68490012,68490012,IE00B3DKXQ41,EUN4,EUR,2019-01-02,2023-12-29,1278
297484323,297484323,IE00B3F81409,AGGG,USD,2019-01-02,2023-12-29,1261
68490006,68490006,IE00B3F81G20,IEMS,USD,2019-01-02,2023-12-29,1261
59262754,59262754,IE00B3F81K65,SGLO,GBP,2019-01-02,2023-12-29,1261
171876095,171876095,IE00B3Q19T94,S7XP,GBP,2019-01-02,2023-12-29,1261
89402028,89402028,IE00B3S5XW04,SYBB,EUR,2019-01-02,2023-12-29,1276
89402022,89402022,IE00B3T9LM79,SYBC,EUR,2019-01-02,2023-12-29,1276
78999213,78999213,IE00B3VTN290,CE01,GBP,2019-01-02,2023-12-29,1261
107968722,107968722,IE00B3VVMM84,VDEM,USD,2019-01-02,2023-12-29,1261
61440662,61440662,IE00B3VWLG82,CSUKS,GBP,2019-01-03,2023-12-29,1260
61440672,61440672,IE00B3VWM098,CSUSS,USD,2019-01-03,2023-12-29,1260
107439881,107439881,IE00B3W74078,SYBG,EUR,2019-01-02,2023-12-29,1272
212969319,212969319,IE00B3WJKG14,IITU,GBP,2019-01-02,2023-12-29,1261
107968728,107968728,IE00B3XXRP09,VUSA,GBP,2019-01-02,2023-12-29,1261
87836675,87836675,IE00B3Y8D011,XS7W,EUR,2019-01-02,2023-12-29,1276
79000331,79000331,IE00B3YCGJ38,SPXS,USD,2019-01-02,2023-12-29,1261
89384965,89384965,IE00B3YLTY66,SPYI,EUR,2019-01-02,2023-12-29,1286
270617965,270617965,IE00B40B8R38,ICSU,GBP,2019-01-02,2023-12-29,1261
212969176,212969176,IE00B42NKQ00,IUES,USD,2019-01-02,2023-12-29,1261
107968737,107968737,IE00B42WWV65,VGOV,GBP,2019-01-02,2023-12-29,1261
212969266,212969266,IE00B43HR379,IHCU,GBP,2019-01-02,2023-12-29,1261
304818683,304818683,IE00B43QJJ40,SYBZ,EUR,2019-01-02,2023-12-29,1272
94304170,94304170,IE00B44CGS96,IUAG,USD,2019-01-02,2023-12-29,1261
89385017,89385017,IE00B44CND37,SYBT,EUR,2019-01-02,2023-12-29,1276
83570158,83570158,IE00B44T3H88,HMCD,USD,2019-01-02,2023-12-29,1261
89384960,89384960,IE00B44Z5B48,SPYY,EUR,2019-01-02,2023-12-29,1286
89384959,89384959,IE00B4613386,SYBM,EUR,2019-01-02,2023-12-29,1276
89384970,89384970,IE00B466KX20,SPYA,EUR,2019-01-02,2023-12-29,1276
89384980,89384980,IE00B469F816,SPYM,EUR,2019-01-02,2023-12-29,1276
86281326,86281326,IE00B46G8275,HIDR,GBP,2019-01-02,2023-12-29,1261
89384987,89384987,IE00B48X4842,SPYX,EUR,2019-01-02,2023-12-29,1273
67889930,67889930,IE00B4BNMY34,ACN,USD,2019-01-02,2023-12-29,1258
212969230,212969230,IE00B4JNQZ49,IUFS,USD,2019-01-02,2023-12-29,1261
69304874,69304874,IE00B4K6B022,H50E,GBP,2019-01-02,2023-12-29,1261
270617987,270617987,IE00B4KBBD01,IUUS,USD,2019-01-02,2023-12-29,1261
69169660,69169660,IE00B4L5Y983,SWDA,GBP,2019-01-02,2023-12-29,1261
69169645,69169645,IE00B4L5ZG21,EEXF,GBP,2019-01-02,2023-12-29,1261
270617974,270617974,IE00B4LN9N13,IISU,GBP,2019-01-02,2023-12-29,1261
83007898,83007898,IE00B4M7GH52,IPOL,USD,2019-01-02,2023-12-29,1261
212969116,212969116,IE00B4MCHD36,IUCD,USD,2019-01-02,2023-12-29,1261
270617980,270617980,IE00B4MKCJ84,IUMS,USD,2019-01-02,2023-12-29,1261
94305746,94305746,IE00B4PY7Y77,IHYU,USD,2019-01-02,2023-12-29,1261
100430853,100430853,IE00B4Q5ZN47,JAZZ,USD,2019-01-02,2023-12-29,1258
68489900,68489900,IE00B4QNHH68,DEL2,EUR,2019-01-02,2023-12-29,1261
68490077,68490077,IE00B4WXJJ64,EUNH,EUR,2019-01-02,2023-12-29,1270
81752834,81752834,IE00B4X9L533,HMWO,GBP,2019-01-02,2023-12-29,1261
101772094,101772094,IE00B4YBJ215,SPY4,USD,2019-01-02,2023-12-29,1261
77956638,77956638,IE00B52MJD48,SXRZ,EUR,2019-01-02,2023-12-29,1276
78999246,78999246,IE00B52MJY50,CPJ1,GBP,2019-01-02,2023-12-29,1261
75098201,75098201,IE00B52SF786,SXR2,EUR,2019-01-02,2023-12-29,1286
72083288,72083288,IE00B52SFT06,CSUS,USD,2019-01-03,2023-12-29,1260
84820259,84820259,IE00B52VJ196,IESG,GBP,2019-01-02,2023-12-29,1261
72083262,72083262,IE00B539F030,CSUK,GBP,2019-01-03,2023-12-29,1260
74707804,74707804,IE00B53HP851,CSUKX,GBP,2019-01-03,2023-12-29,1260
75961310,75961310,IE00B53L4350,CSINDU,USD,2019-01-03,2023-12-29,1260
78999188,78999188,IE00B53QDK08,CSJP,GBP,2019-01-02,2023-12-29,1261
75961314,75961314,IE00B53SZB19,CNDX,USD,2019-01-03,2023-12-29,1260
84820265,84820265,IE00B57X3V84,IGSU,USD,2019-01-02,2023-12-29,1261
80814730,80814730,IE00B5B5TG76,S6X0,EUR,2019-01-02,2023-12-29,1277
75979964,75979964,IE00B5BD5K76,HMEU,GBP,2019-01-02,2023-12-29,1261
75776072,75776072,IE00B5BMR087,SXR8,EUR,2019-01-02,2023-12-29,1286
75308229,75308229,IE00B5KQNG97,HSPX,GBP,2019-01-02,2023-12-29,1261
90129279,90129279,IE00B5L01S80,HPRO,GBP,2019-01-02,2023-12-29,1261
78767919,78767919,IE00B5L8K969,CEBL,EUR,2019-01-02,2023-12-29,1276
103512838,103512838,IE00B5M1WJ87,SPYW,EUR,2019-01-02,2023-12-29,1282
90042965,90042965,IE00B5M4WH52,IEML,USD,2019-01-02,2023-12-29,1261
74991834,74991834,IE00B5MJYX09,SC0S,EUR,2019-01-02,2023-12-29,1276
74992014,74992014,IE00B5MTWD60,SC0U,EUR,2019-01-02,2023-12-29,1277
74991783,74991783,IE00B5MTWZ80,SC0X,EUR,2019-01-02,2023-12-29,1276
73878085,73878085,IE00B5VX7566,HMJP,GBP,2019-01-02,2023-12-29,1261
78999116,78999116,IE00B5WHFQ43,CMX1,GBP,2019-01-02,2023-12-29,1261
83408956,83408956,IE00B5ZR2157,PJS1,EUR,2019-01-02,2023-12-29,1277
77840558,77840558,IE00B60SWX25,SC0D,EUR,2019-01-02,2023-12-29,1277
78040801,78040801,IE00B60SX394,SC0J,EUR,2019-01-02,2023-12-29,1276
98297448,98297448,IE00B652H904,SEDY,GBP,2019-01-02,2023-12-29,1261
78720201,78720201,IE00B66F4759,SHYG,GBP,2019-01-02,2023-12-29,1261
175394975,175394975,IE00B67B7N93,MINT,EUR,2019-01-02,2023-12-29,1273
103758174,103758174,IE00B6QGFW01,IGEA,USD,2019-01-02,2023-12-29,1261
94435148,94435148,IE00B6R51Z18,SPOG,GBP,2019-01-02,2023-12-29,1261
94435142,94435142,IE00B6R52036,IAUP,USD,2019-01-02,2023-12-29,1261
96155573,96155573,IE00B6R52259,SSAC,GBP,2019-01-02,2023-12-29,1261
103512835,103512835,IE00B6S2Z822,SPYG,EUR,2019-01-02,2023-12-29,1272
118059551,118059551,IE00B6SPMN59,MVUS,GBP,2019-01-02,2023-12-29,1261
95933641,95933641,IE00B6YX5B26,SPYV,EUR,2019-01-02,2023-12-29,1272
104754270,104754270,IE00B6YX5C33,SPY5,EUR,2019-01-02,2023-12-29,1282
95933644,95933644,IE00B6YX5D40,SPYD,EUR,2019-01-02,2023-12-29,1272
97497195,97497195,IE00B6YX5F63,SYB3,EUR,2019-01-02,2023-12-29,1272
107485984,107485984,IE00B6YX5K17,GLTS,GBP,2019-01-02,2023-12-29,1261
107442861,107442861,IE00B6YX5L24,SYBL,EUR,2019-01-02,2023-12-29,1272
101894590,101894590,IE00B6YX5M31,SYBJ,EUR,2019-01-02,2023-12-29,1272
103556427,103556427,IE00B7452L46,SPYF,EUR,2019-01-02,2023-12-29,1272
116975453,116975453,IE00B74DQ490,HYLD,USD,2019-01-02,2023-12-29,1261
108166186,108166186,IE00B7K93397,UBU9,EUR,2019-01-02,2023-12-29,1282
121329938,121329938,IE00B7KMNP07,UBUD,EUR,2019-01-02,2023-12-29,1272
108166176,108166176,IE00B7KQ7B66,UBU7,EUR,2019-01-02,2023-12-29,1282
107113294,107113294,IE00B7LW6Y90,IS0M,EUR,2019-01-02,2023-12-29,1271
114584777,114584777,IE00B7WK2W23,AJEUAS,USD,2019-01-03,2023-12-29,1259
115125886,115125886,IE00B802KR88,USLV,GBP,2019-01-02,2023-12-29,1261
107968713,107968713,IE00B810Q511,VUKE,GBP,2019-01-02,2023-12-29,1261
115040872,115040872,IE00B87G8S03,IAAA,USD,2019-01-02,2023-12-29,1261
127797713,127797713,IE00B8CJW150,MLPD,USD,2019-01-02,2023-12-29,1261
116436376,116436376,IE00B8GF1M35,GBRE,GBP,2019-01-02,2023-12-29,1261
125640451,125640451,IE00B8X9NW27,FEX,GBP,2019-01-02,2023-12-29,1261
121506746,121506746,IE00B910VR50,ZPRE,EUR,2019-01-02,2023-12-29,1270
118938255,118938255,IE00B91XRN20,PRTA,USD,2019-01-02,2023-12-29,1258
128357281,128357281,IE00B95PGT31,VJPN,GBP,2019-01-02,2023-12-29,1261
381154141,381154141,IE00B979GK47,SPPD,EUR,2019-08-30,2023-12-29,1103
134813166,134813166,IE00B99FL386,SYBK,EUR,2019-01-02,2023-12-29,1272
127707436,127707436,IE00B9CQXS71,ZPRG,EUR,2019-01-02,2023-12-29,1272
127707442,127707442,IE00B9KNR336,ZPRA,EUR,2019-01-02,2023-12-29,1272
130339622,130339622,IE00B9M6SJ31,IBCQ,EUR,2019-01-02,2023-12-29,1274
135544991,135544991,IE00B9MRHC27,XDN0,GBP,2019-01-02,2023-12-29,1261
135536490,135536490,IE00BBQ2W338,HMAD,USD,2019-01-02,2023-12-29,1261
133909432,133909432,IE00BC7GZJ81,SYBW,EUR,2019-01-02,2023-12-29,1272
144306835,144306835,IE00BCBJF711,SUKC,GBP,2019-01-02,2023-12-29,1261
139185348,139185348,IE00BCBJG560,ZPRS,EUR,2019-01-02,2023-12-29,1272
289088576,289088576,IE00BCHWNS19,XUEN,EUR,2019-01-02,2023-12-29,1272
289088581,289088581,IE00BCHWNT26,XUFN,EUR,2019-01-02,2023-12-29,1272
289088586,289088586,IE00BCHWNW54,XUHC,EUR,2019-01-02,2023-12-29,1272
136370284,136370284,IE00BCRY5Y77,IGSD,GBP,2019-01-02,2023-12-29,1261
136370301,136370301,IE00BCRY6227,ERNU,GBP,2019-01-02,2023-12-29,1261
332971168,332971168,IE00BD0B9B76,OPEN,USD,2019-01-02,2023-12-29,1261
252016184,252016184,IE00BD1F4K20,IUSF,GBP,2019-01-02,2023-12-29,1261
252016154,252016154,IE00BD1F4L37,IUQF,GBP,2019-01-02,2023-12-29,1261
252016212,252016212,IE00BD1F4M44,IUVL,USD,2019-01-02,2023-12-29,1261
252016119,252016119,IE00BD1F4N50,IUMF,GBP,2019-01-02,2023-12-29,1261
319014357,319014357,IE00BD3V0B10,BNKS,USD,2019-01-02,2023-12-29,1261
310169235,310169235,IE00BD45KH83,EIMU,USD,2019-01-02,2023-12-29,1261
228986014,228986014,IE00BD4DX952,XQUA,EUR,2019-01-02,2023-12-29,1272
370521591,370521591,IE00BD4TXV59,UETW,EUR,2019-06-11,2023-12-29,1162
154467541,154467541,IE00BD64C665,MCON,GBP,2019-01-02,2023-12-29,1261
292078907,292078907,IE00BD6JX574,GLV,EUR,2019-01-02,2023-12-29,1261
252066451,252066451,IE00BD845X29,ADNT,USD,2019-01-02,2023-12-29,1258
321100363,321100363,IE00BD9MMD49,JU13,USD,2019-01-02,2023-12-29,1261
321100373,321100373,IE00BD9MMF62,JEST,EUR,2019-01-02,2023-12-29,1263
217947850,217947850,IE00BDB6Q211,WTY,EUR,2019-01-02,2023-12-29,1272
297482853,297482853,IE00BDBRDM35,EUNA,EUR,2019-01-02,2023-12-29,1276
319091822,319091822,IE00BDD48R20,VUSC,CHF,2019-01-03,2023-12-29,1260
337480295,337480295,IE00BDDRDY39,JMBE,EUR,2019-01-02,2023-12-29,1262
333832060,333832060,IE00BDDRF478,IUCM,USD,2019-01-02,2023-12-29,1261
336636534,336636534,IE00BDDRF700,ITEK,USD,2019-01-02,2023-12-29,1261
314838726,314838726,IE00BDFBTQ78,GDIG,USD,2019-01-02,2023-12-29,1261
308156500,308156500,IE00BDFC6G93,JPBM,GBP,2019-01-02,2023-12-29,1261
282849243,282849243,IE00BDFL4P12,COMM,GBP,2019-01-02,2023-12-29,1261
396313012,396313012,IE00BDGV0415,USFMA,USD,2019-12-20,2023-12-29,1015
273240233,273240233,IE00BDQYWQ65,TIP5,USD,2019-01-02,2023-12-29,1261
274242373,274242373,IE00BDQZ5152,ICBU,USD,2019-01-02,2023-12-29,1261
306888987,306888987,IE00BDR5HM97,XUHY,USD,2019-01-02,2023-12-29,1261
319355752,319355752,IE00BDT6FP91,SPF1,EUR,2019-01-02,2023-12-29,1274
292495497,292495497,IE00BDZZTM54,SUWS,USD,2019-01-02,2023-12-29,1261
281977188,281977188,IE00BF0BCP69,BCOG,GBP,2019-01-02,2023-12-29,1261
304021392,304021392,IE00BF0H7608,BIOT,USD,2019-01-02,2023-12-29,1261
307963541,307963541,IE00BF1QPL78,SPFE,EUR,2019-01-02,2023-12-29,1272
292830251,292830251,IE00BF2B0K52,FREM,USD,2019-01-02,2023-12-29,1261
288530476,288530476,IE00BF2B0M76,FLXX,GBP,2019-01-02,2023-12-29,1261
288530506,288530506,IE00BF2B0P08,FLXU,GBP,2019-01-02,2023-12-29,1261
283831724,283831724,IE00BF2NR112,GRP,EUR,2019-01-02,2023-12-29,1261
290399221,290399221,IE00BF3N7094,HIGH,EUR,2019-01-02,2023-12-29,1261
337480276,337480276,IE00BF4G6Y48,JREG,USD,2019-01-02,2023-12-29,1261
345526523,345526523,IE00BF4G6Z54,JREM,USD,2019-01-03,2023-12-29,1260
337480286,337480286,IE00BF4G7076,JURE,GBP,2019-01-02,2023-12-29,1261
337480271,337480271,IE00BF4G7183,JREE,EUR,2019-01-02,2023-12-29,1261
312425374,312425374,IE00BF4RFH31,WLDS,GBP,2019-01-02,2023-12-29,1261
355191857,355191857,IE00BF4TWC33,META,USD,2019-02-27,2023-12-29,1221
296460357,296460357,IE00BF51K025,PUIG,USD,2019-01-02,2023-12-29,1261
345526528,345526528,IE00BF59RV63,JRUB,USD,2019-01-02,2023-12-29,1261
345526513,345526513,IE00BF59RX87,JRBE,GBP,2019-01-03,2023-12-29,1260
324057138,324057138,IE00BF5GB717,EFRN,EUR,2019-01-02,2023-12-29,1261
310284838,310284838,IE00BF8J5974,XYLD,EUR,2019-01-02,2023-12-29,1272
317462895,317462895,IE00BFMNHK08,XZEU,EUR,2019-01-02,2023-12-29,1272
366244330,366244330,IE00BFMXXD54,VUAG,GBP,2019-05-16,2023-12-29,1168
385044589,385044589,IE00BFMXYX26,VJPB,GBP,2019-09-26,2023-12-29,1075
338706004,338706004,IE00BFNM3B99,SAUM,GBP,2019-01-02,2023-12-29,1261
338706001,338706001,IE00BFNM3C07,SMUD,GBP,2019-01-02,2023-12-29,1261
338706011,338706011,IE00BFNM3D14,SAEU,GBP,2019-01-02,2023-12-29,1261
338706014,338706014,IE00BFNM3F38,SDUE,GBP,2019-01-02,2023-12-29,1261
338706024,338706024,IE00BFNM3G45,SASU,USD,2019-01-02,2023-12-29,1261
338706029,338706029,IE00BFNM3H51,SDUS,USD,2019-01-02,2023-12-29,1261
